location-long,location-lat,date,time
-78.6363072,42.784512,2/8/2022,3:58:01
-78.6363392,42.7846528,2/8/2022,6:58:05
-78.6363456,42.7846912,2/8/2022,9:58:01
-78.6358016,42.7841984,2/8/2022,12:57:49
-78.6355968,42.7844864,2/8/2022,15:58:25
-78.6359104,42.7845184,2/9/2022,15:58:02
-78.6333312,42.7846496,2/9/2022,18:57:40
-78.6348416,42.7851616,2/9/2022,21:58:01
-78.6349056,42.785248,2/10/2022,0:58:15
-78.6352896,42.7844768,2/10/2022,9:58:32
-78.6357952,42.7837376,2/10/2022,12:57:55
-78.636896,42.784896,2/10/2022,15:58:01
-78.6356096,42.7845152,2/11/2022,15:58:32
-78.6364736,42.784784,2/12/2022,9:58:07
-78.6373056,42.7842752,2/12/2022,12:58:18
-78.639552,42.789248,2/12/2022,15:58:39
-78.6428992,42.7857728,2/13/2022,12:58:24
-78.644544,42.7846976,2/13/2022,15:58:01
-78.6398848,42.7858912,2/13/2022,18:58:49
-78.6398528,42.7858208,2/13/2022,21:58:01
-78.6400576,42.7858848,2/14/2022,0:58:46
-78.6405312,42.7888608,2/14/2022,9:58:47
-78.6331584,42.7982528,2/14/2022,12:57:41
-78.607744,42.8001088,2/14/2022,15:58:01
-78.61056,42.7988448,2/14/2022,18:58:25
-78.610944,42.7987872,2/14/2022,21:59:20
-78.610496,42.7988448,2/15/2022,3:58:55
-78.6105728,42.7987936,2/15/2022,6:58:25
-78.6085056,42.7996512,2/15/2022,9:57:54
-78.6369856,42.7790976,2/15/2022,12:57:55
-78.6355712,42.781552,2/15/2022,15:58:09
-78.6393792,42.7770432,2/15/2022,21:58:25
-78.639552,42.7768704,2/16/2022,0:58:21
-78.6395008,42.7770496,2/16/2022,3:58:47
-78.639392,42.7770816,2/16/2022,6:58:02
-78.6345984,42.7787712,2/16/2022,9:57:55
-78.6486464,42.7938144,2/16/2022,12:58:25
-78.6489472,42.794528,2/16/2022,15:59:01
-78.6475136,42.7945408,2/16/2022,21:58:50
-78.6477248,42.7945312,2/17/2022,0:57:55
-78.6476928,42.7946016,2/17/2022,3:58:50
-78.6477248,42.7945472,2/17/2022,6:57:49
-78.6487808,42.7942016,2/17/2022,9:58:25
-78.6484672,42.7923616,2/17/2022,12:57:38
-78.6485696,42.7919072,2/17/2022,15:58:19
-78.6486208,42.7918272,2/17/2022,18:58:07
-78.6485312,42.791648,2/18/2022,3:58:07
-78.6486976,42.7917312,2/18/2022,6:59:05
-78.6485504,42.79176,2/18/2022,9:58:31
-78.648544,42.7937632,2/18/2022,12:57:49
-78.6486464,42.7938208,2/18/2022,15:57:48
-78.648608,42.7918176,2/18/2022,18:58:21
-78.6485568,42.7917888,2/18/2022,21:58:01
-78.6484096,42.7919488,2/19/2022,0:58:28
-78.6485504,42.7917632,2/19/2022,6:57:55
-78.6480896,42.7942496,2/19/2022,9:58:09
-78.6475392,42.795296,2/19/2022,12:58:37
-78.6397312,42.7891232,2/19/2022,15:58:31
-78.6387776,42.784448,2/19/2022,18:57:53
-78.6389312,42.7845152,2/19/2022,21:58:01
-78.6387968,42.7843488,2/20/2022,0:57:51
-78.6389248,42.78448,2/20/2022,3:58:03
-78.6389248,42.7847712,2/20/2022,6:58:01
-78.6487488,42.7959328,2/20/2022,9:58:25
-78.6497664,42.7962336,2/20/2022,12:57:49
-78.6515136,42.7938272,2/20/2022,15:57:54
-78.6517248,42.796096,2/20/2022,18:58:56
-78.6517184,42.795936,2/20/2022,21:58:47
-78.6521472,42.7962752,2/21/2022,0:59:23
-78.6519168,42.7961344,2/21/2022,3:58:31
-78.6519488,42.7961504,2/21/2022,6:57:55
-78.6491264,42.793408,2/21/2022,9:57:49
-78.6486848,42.7938048,2/21/2022,12:57:49
-78.6499328,42.7938496,2/21/2022,15:57:48
-78.64976,42.7904096,2/21/2022,18:58:01
-78.649504,42.7903744,2/21/2022,21:58:49
-78.649824,42.7902944,2/22/2022,3:59:41
-78.6505152,42.7938688,2/22/2022,6:57:47
-78.6479808,42.7940608,2/22/2022,9:58:01
-78.6483584,42.7938624,2/22/2022,12:57:39
-78.64704,42.794272,2/22/2022,15:57:55
-78.6476224,42.7951936,2/22/2022,18:58:31
-78.6476288,42.795392,2/22/2022,21:59:22
-78.6477824,42.7953824,2/23/2022,0:58:07
-78.6474368,42.7950624,2/23/2022,3:59:38
-78.64768,42.7947584,2/23/2022,6:58:10
-78.6486336,42.7938048,2/23/2022,9:57:48
-78.6486464,42.793808,2/23/2022,12:57:54
-78.6485696,42.7938144,2/23/2022,15:57:54
-78.640352,42.785392,2/23/2022,18:57:55
-78.6405632,42.7855072,2/23/2022,21:58:07
-78.6406464,42.7855904,2/24/2022,0:58:01
-78.640608,42.7854592,2/24/2022,3:58:07
-78.6406144,42.7854208,2/24/2022,6:57:55
-78.6484736,42.7957568,2/24/2022,9:58:01
-78.6509248,42.793808,2/24/2022,12:57:39
-78.6525504,42.79312,2/24/2022,15:57:49
-78.6482688,42.7911744,2/24/2022,18:57:55
-78.6481408,42.7910624,2/24/2022,21:58:01
-78.6483136,42.7914048,2/25/2022,0:57:55
-78.648224,42.7912128,2/25/2022,3:57:55
-78.6481984,42.7912224,2/25/2022,6:57:54
-78.648512,42.7903648,2/25/2022,9:57:54
-78.6501056,42.794064,2/25/2022,12:57:53
-78.6490048,42.7955008,2/25/2022,15:58:32
-78.647392,42.7910144,2/25/2022,18:59:42
-78.6482624,42.7912416,2/26/2022,0:58:26
-78.6483968,42.7912448,2/26/2022,6:58:01
-78.648736,42.7958464,2/26/2022,9:58:05
-78.6469696,42.7948032,2/26/2022,12:57:48
-78.6452352,42.7940608,2/26/2022,15:58:00
-78.6483904,42.7914976,2/26/2022,18:58:04
-78.648416,42.7914976,2/26/2022,21:58:39
-78.6483968,42.7915584,2/27/2022,3:58:44
-78.648416,42.7914912,2/27/2022,6:57:55
-78.65024,42.7906112,2/27/2022,9:58:09
-78.6490304,42.7899232,2/27/2022,12:57:50
-78.6489024,42.7886272,2/27/2022,15:57:48
-78.6513344,42.79016,2/27/2022,18:58:31
-78.6511936,42.790176,2/27/2022,21:58:09
-78.6512512,42.7901984,2/28/2022,0:59:01
-78.6509952,42.7903584,2/28/2022,3:58:03
-78.6492544,42.789632,2/28/2022,6:58:18
-78.647104,42.7895808,2/28/2022,9:57:54
-78.6481088,42.7891872,2/28/2022,12:57:49
-78.6478272,42.7881088,2/28/2022,15:57:48
-78.6512896,42.7900544,2/28/2022,18:58:49
-78.6512448,42.7906784,2/28/2022,21:58:17
-78.6514816,42.7902688,3/1/2022,0:59:09
-78.6512384,42.790192,3/1/2022,3:59:29
-78.6512768,42.7899424,3/1/2022,6:58:00
-78.6483776,42.7906464,3/1/2022,9:57:55
-78.6454464,42.7932928,3/1/2022,12:57:49
-78.6507968,42.79104,3/1/2022,15:58:31
-78.6540352,42.7893728,3/1/2022,18:58:25
-78.6540352,42.7892992,3/1/2022,21:58:19
-78.6540096,42.7894144,3/2/2022,0:58:00
-78.6540288,42.7893024,3/2/2022,3:58:35
-78.6528704,42.7934688,3/2/2022,6:58:01
-78.6504448,42.7937088,3/2/2022,9:57:49
-78.651808,42.7907456,3/2/2022,12:57:39
-78.6542592,42.7905376,3/2/2022,15:57:47
-78.6482496,42.7912256,3/2/2022,18:58:31
-78.648256,42.7912544,3/2/2022,21:57:55
-78.6480704,42.7911616,3/3/2022,0:58:31
-78.648192,42.791184,3/3/2022,3:58:07
-78.6469248,42.7935072,3/3/2022,6:57:53
-78.648672,42.7953344,3/3/2022,9:58:01
-78.6491776,42.7923328,3/3/2022,12:57:49
-78.6476736,42.7940448,3/3/2022,15:57:55
-78.6511872,42.790112,3/3/2022,18:58:01
-78.6512128,42.79016,3/3/2022,21:58:01
-78.6514688,42.7902656,3/4/2022,0:58:09
-78.6512192,42.7901792,3/4/2022,3:57:54
-78.6490624,42.7903136,3/4/2022,6:57:49
-78.6506112,42.7899968,3/4/2022,9:57:54
-78.6486976,42.7937824,3/4/2022,12:57:50
-78.6446528,42.7935424,3/4/2022,15:58:01
-78.651168,42.7902496,3/4/2022,18:58:01
-78.6510144,42.790048,3/5/2022,0:58:43
-78.6504576,42.7936032,3/5/2022,6:57:55
-78.6447232,42.7935232,3/5/2022,9:57:49
-78.6510464,42.793168,3/5/2022,12:57:47
-78.6480768,42.792432,3/5/2022,15:57:48
-78.650528,42.7918656,3/5/2022,18:58:07
-78.650464,42.7916832,3/5/2022,21:58:48
-78.6506048,42.7922176,3/6/2022,0:58:59
-78.6504448,42.7917664,3/6/2022,3:58:25
-78.6447232,42.7934272,3/6/2022,6:57:49
-78.6488832,42.7929024,3/6/2022,9:57:54
-78.6506752,42.7945824,3/6/2022,12:58:48
-78.6485376,42.7943104,3/6/2022,15:59:25
-78.6513088,42.7901376,3/6/2022,21:58:06
-78.6524032,42.7931968,3/7/2022,6:57:49
-78.6447808,42.7933952,3/7/2022,9:57:49
-78.6447424,42.793248,3/7/2022,12:57:55
-78.6482496,42.7900096,3/7/2022,15:57:55
-78.6482688,42.7910848,3/7/2022,18:58:01
-78.6482624,42.7911552,3/8/2022,0:58:01
-78.6482368,42.79136,3/8/2022,3:58:15
-78.6498624,42.78896,3/8/2022,6:57:39
-78.6506496,42.7906752,3/8/2022,9:57:55
-78.6547712,42.7984608,3/8/2022,12:58:32
-78.6574272,42.7946816,3/8/2022,15:57:55
-78.6425408,42.7943392,3/8/2022,18:57:55
-78.6425088,42.7943008,3/8/2022,21:58:32
-78.6423872,42.7939616,3/9/2022,0:58:03
-78.6425408,42.7943488,3/9/2022,3:58:37
-78.653504,42.7943584,3/9/2022,6:57:51
-78.6513664,42.7946944,3/9/2022,9:58:00
-78.6478976,42.7932384,3/9/2022,12:57:39
-78.6542144,42.7904544,3/9/2022,15:58:45
-78.6502976,42.7918624,3/9/2022,18:58:01
-78.6507648,42.7918976,3/9/2022,21:58:31
-78.6505024,42.791728,3/10/2022,0:57:59
-78.6506496,42.7917984,3/10/2022,3:58:11
-78.65536,42.7968832,3/10/2022,6:57:58
-78.6473088,42.7940448,3/10/2022,9:58:01
-78.6498048,42.7951424,3/10/2022,12:58:01
-78.6524032,42.7932704,3/10/2022,15:57:55
-78.6507328,42.7933376,3/10/2022,18:07:49
-78.6485504,42.7924736,3/10/2022,18:17:25
-78.648384,42.7916704,3/10/2022,18:27:37
-78.648384,42.7917696,3/10/2022,18:37:39
-78.6483392,42.7917312,3/10/2022,18:47:21
-78.6483136,42.7918976,3/10/2022,18:57:25
-78.6484736,42.791936,3/10/2022,21:57:56
-78.6473152,42.7914368,3/11/2022,0:58:10
-78.6485888,42.7918848,3/11/2022,3:58:09
-78.6554432,42.7958688,3/11/2022,6:58:00
-78.6475328,42.7921728,3/11/2022,9:57:55
-78.6491648,42.7936704,3/11/2022,12:37:47
-78.6505792,42.793856,3/11/2022,12:47:23
-78.650592,42.7938496,3/11/2022,12:47:42
-78.6509312,42.7940096,3/11/2022,12:48:03
-78.6510848,42.794,3/11/2022,12:48:22
-78.6525696,42.7935424,3/11/2022,12:57:26
-78.6491008,42.7931968,3/11/2022,13:07:39
-78.6484672,42.7942464,3/11/2022,13:17:40
-78.6492416,42.7943104,3/11/2022,13:27:29
-78.6470784,42.7935328,3/11/2022,13:37:24
-78.6464128,42.7937696,3/11/2022,13:47:27
-78.6449024,42.7940128,3/11/2022,13:57:55
-78.6449024,42.7940256,3/11/2022,14:07:48
-78.6448896,42.7940544,3/11/2022,14:17:49
-78.6449344,42.7940896,3/11/2022,14:27:26
-78.6448832,42.7940448,3/11/2022,14:37:25
-78.6448128,42.79408,3/11/2022,14:47:26
-78.6450496,42.7940928,3/11/2022,14:57:23
-78.64512,42.7941792,3/11/2022,15:07:54
-78.644864,42.7940512,3/11/2022,15:17:23
-78.6448896,42.794112,3/11/2022,15:27:22
-78.644896,42.7939424,3/11/2022,15:37:22
-78.6448512,42.7940448,3/11/2022,15:48:01
-78.6449152,42.7939616,3/11/2022,15:57:24
-78.6449216,42.7940736,3/11/2022,16:07:24
-78.6449408,42.7937248,3/11/2022,16:17:29
-78.6448384,42.7936544,3/11/2022,16:27:24
-78.64496,42.7941472,3/11/2022,16:37:24
-78.6448064,42.7940192,3/11/2022,16:47:22
-78.6452032,42.7938496,3/11/2022,16:57:23
-78.6450432,42.7939264,3/11/2022,17:07:28
-78.6448896,42.79408,3/11/2022,17:17:26
-78.6448384,42.7940064,3/11/2022,17:27:23
-78.6449664,42.794064,3/11/2022,17:37:34
-78.6451008,42.7939328,3/11/2022,17:47:22
-78.644928,42.7939136,3/11/2022,17:57:24
-78.646688,42.7915616,3/11/2022,18:08:01
-78.6473344,42.7917952,3/11/2022,18:17:30
-78.6482688,42.7918432,3/11/2022,18:27:29
-78.6476544,42.7918496,3/11/2022,18:37:28
-78.64784,42.791744,3/11/2022,18:47:26
-78.6477888,42.7918496,3/11/2022,18:57:23
-78.6480512,42.7918272,3/11/2022,19:08:49
-78.6480704,42.791856,3/11/2022,19:17:26
-78.6481216,42.7919136,3/11/2022,21:58:47
-78.6478336,42.7917376,3/12/2022,0:58:26
-78.6458048,42.7942624,3/12/2022,6:58:01
-78.6498944,42.7951008,3/12/2022,9:58:01
-78.651296,42.78952,3/12/2022,12:57:49
-78.6536704,42.7975648,3/12/2022,14:28:55
-78.6485184,42.7896576,3/12/2022,14:37:21
-78.648448,42.7899808,3/12/2022,14:47:22
-78.6483072,42.789904,3/12/2022,14:57:21
-78.6454144,42.793008,3/12/2022,15:07:28
-78.645536,42.7944864,3/12/2022,15:18:09
-78.645952,42.7943008,3/12/2022,15:27:21
-78.6473408,42.7944,3/12/2022,15:37:27
-78.6473856,42.7941632,3/12/2022,15:47:30
-78.6473344,42.7941184,3/12/2022,15:58:01
-78.6473664,42.7940896,3/12/2022,16:07:21
-78.6513664,42.7907168,3/12/2022,18:57:55
-78.6514816,42.7907424,3/13/2022,0:58:49
-78.6514112,42.7906176,3/13/2022,4:58:31
-78.656736,42.7941984,3/13/2022,7:58:07
-78.6560064,42.7937024,3/13/2022,10:58:01
-78.6536704,42.8013664,3/13/2022,12:37:39
-78.6540288,42.8016288,3/13/2022,12:47:34
-78.6542656,42.8019872,3/13/2022,12:57:24
-78.6567168,42.7984608,3/13/2022,13:07:20
-78.6510016,42.7962272,3/13/2022,13:17:31
-78.6516288,42.7934432,3/13/2022,13:27:23
-78.644704,42.7935136,3/13/2022,13:37:19
-78.6444544,42.7933728,3/13/2022,13:47:42
-78.6446592,42.7934848,3/13/2022,13:57:49
-78.6448256,42.7932576,3/13/2022,14:07:30
-78.6483392,42.7961568,3/13/2022,14:17:44
-78.6486144,42.7959744,3/13/2022,14:27:46
-78.6501056,42.7959936,3/13/2022,14:38:01
-78.650208,42.796016,3/13/2022,14:47:23
-78.6498688,42.7960064,3/13/2022,14:57:24
-78.649984,42.7959584,3/13/2022,15:07:27
-78.650208,42.7959808,3/13/2022,15:17:26
-78.6569984,42.7973216,3/13/2022,15:27:24
-78.6569856,42.7960672,3/13/2022,15:37:31
-78.6561984,42.793648,3/13/2022,15:47:25
-78.655936,42.7937632,3/13/2022,15:57:25
-78.6556416,42.7938048,3/13/2022,16:07:27
-78.6556608,42.793152,3/13/2022,16:07:44
-78.6556992,42.7930656,3/13/2022,16:08:02
-78.6554944,42.793088,3/13/2022,16:08:22
-78.65536,42.7928704,3/13/2022,16:17:23
-78.6555648,42.7929408,3/13/2022,16:27:24
-78.655264,42.7927808,3/13/2022,16:37:42
-78.6553088,42.792816,3/13/2022,16:47:52
-78.6552256,42.7928544,3/13/2022,16:57:22
-78.6553024,42.7928,3/13/2022,17:07:25
-78.6553984,42.7928352,3/13/2022,17:17:23
-78.655264,42.7928032,3/13/2022,17:27:39
-78.6553216,42.7927616,3/13/2022,17:37:55
-78.6551616,42.7927008,3/13/2022,17:47:21
-78.6553088,42.7927552,3/13/2022,17:57:21
-78.6555264,42.7927584,3/13/2022,18:07:24
-78.6512512,42.7909024,3/13/2022,19:57:57
-78.6454784,42.7931296,3/14/2022,7:57:48
-78.6418624,42.7928896,3/14/2022,10:58:00
-78.6448768,42.7935104,3/14/2022,11:57:50
-78.6447296,42.7935072,3/14/2022,12:07:39
-78.6446912,42.793552,3/14/2022,12:17:21
-78.6446848,42.7934144,3/14/2022,12:27:23
-78.6451968,42.7937472,3/14/2022,12:37:40
-78.6459136,42.7936896,3/14/2022,12:47:39
-78.6460416,42.7933632,3/14/2022,12:57:22
-78.6458432,42.793088,3/14/2022,13:07:23
-78.6459648,42.7935296,3/14/2022,13:17:22
-78.6460672,42.7936736,3/14/2022,13:17:41
-78.6458048,42.7933984,3/14/2022,13:18:01
-78.6461312,42.7933536,3/14/2022,13:18:21
-78.6460672,42.7937024,3/14/2022,13:27:20
-78.64592,42.7932672,3/14/2022,13:37:23
-78.6456768,42.7927712,3/14/2022,13:47:21
-78.6467136,42.7929536,3/14/2022,13:57:22
-78.6467392,42.7930336,3/14/2022,14:07:52
-78.6468224,42.7929728,3/14/2022,14:17:50
-78.644768,42.7940416,3/14/2022,14:27:25
-78.6449728,42.79408,3/14/2022,14:37:47
-78.6449216,42.7941056,3/14/2022,14:47:43
-78.6447424,42.7940544,3/14/2022,14:57:55
-78.6449408,42.7940288,3/14/2022,15:07:45
-78.6448448,42.794064,3/14/2022,15:17:49
-78.6447232,42.7940928,3/14/2022,15:27:21
-78.6448192,42.7940864,3/14/2022,15:37:22
-78.64464,42.7936128,3/14/2022,15:47:20
-78.6443072,42.7931488,3/14/2022,15:57:19
-78.64448,42.7933856,3/14/2022,16:07:19
-78.6446912,42.7934912,3/14/2022,16:17:24
-78.6451328,42.794192,3/14/2022,16:27:49
-78.6461312,42.7936896,3/14/2022,16:37:20
-78.6480192,42.7928992,3/14/2022,16:47:20
-78.650528,42.7935648,3/14/2022,16:57:19
-78.6524608,42.7933536,3/14/2022,17:07:21
-78.648576,42.7937696,3/14/2022,17:18:01
-78.6490112,42.7931872,3/14/2022,17:27:20
-78.649088,42.7935296,3/14/2022,17:37:20
-78.6422912,42.7933088,3/14/2022,17:47:19
-78.6427456,42.7956352,3/14/2022,17:57:20
-78.6440512,42.7956192,3/14/2022,18:07:18
-78.6388224,42.7963136,3/14/2022,18:17:26
-78.6385088,42.7963872,3/14/2022,18:17:41
-78.6385792,42.7963904,3/14/2022,18:17:59
-78.6386432,42.7963936,3/14/2022,18:18:20
-78.639328,42.7952064,3/14/2022,18:27:20
-78.6414976,42.7936448,3/14/2022,18:37:20
-78.6409536,42.794,3/14/2022,18:47:39
-78.6491136,42.7923392,3/14/2022,18:57:18
-78.6527872,42.7936896,3/14/2022,19:07:20
-78.6566336,42.7957824,3/14/2022,19:17:21
-78.6562112,42.7965408,3/14/2022,19:17:39
-78.656256,42.7965152,3/14/2022,19:17:58
-78.6559744,42.7962496,3/14/2022,19:18:18
-78.6558528,42.795856,3/14/2022,19:27:20
-78.654752,42.794688,3/14/2022,19:27:39
-78.6528256,42.7934656,3/14/2022,19:27:59
-78.6528576,42.793616,3/14/2022,19:28:20
-78.652736,42.7935296,3/14/2022,19:28:39
-78.6533504,42.7940256,3/14/2022,19:29:00
-78.6519936,42.7914176,3/14/2022,19:37:39
-78.6518784,42.7913184,3/14/2022,19:47:22
-78.652224,42.7912544,3/14/2022,19:57:23
-78.6518912,42.791488,3/14/2022,20:08:09
-78.6520512,42.7915296,3/14/2022,20:17:50
-78.6522624,42.7915104,3/14/2022,20:27:30
-78.6520512,42.7914272,3/14/2022,20:37:51
-78.651968,42.7914624,3/14/2022,20:47:55
-78.6519232,42.7915168,3/14/2022,20:57:25
-78.6529792,42.7913312,3/14/2022,21:07:59
-78.652032,42.7913056,3/14/2022,21:17:33
-78.651904,42.7914528,3/14/2022,21:28:07
-78.6520384,42.7914592,3/14/2022,21:37:52
-78.6519104,42.791488,3/14/2022,21:47:39
-78.6520256,42.7915616,3/14/2022,21:57:32
-78.6519488,42.7914464,3/14/2022,22:07:51
-78.6518784,42.79136,3/14/2022,22:17:42
-78.6519616,42.7911712,3/14/2022,22:28:01
-78.651904,42.7914208,3/14/2022,22:37:30
-78.6518464,42.791616,3/14/2022,22:47:28
-78.6518016,42.7916256,3/14/2022,22:58:02
-78.6519744,42.7917184,3/14/2022,23:07:26
-78.6522624,42.7911616,3/14/2022,23:18:22
-78.651392,42.7919232,3/14/2022,23:27:29
-78.6517248,42.7914688,3/14/2022,23:37:57
-78.6516928,42.791664,3/14/2022,23:48:02
-78.651808,42.7914848,3/14/2022,23:57:23
-78.6518528,42.7915296,3/15/2022,0:07:24
-78.6519424,42.7919424,3/15/2022,0:17:28
-78.651744,42.79152,3/15/2022,0:27:27
-78.6523008,42.791424,3/15/2022,0:37:42
-78.6519872,42.7912416,3/15/2022,0:47:25
-78.651808,42.79176,3/15/2022,0:57:26
-78.652,42.7912128,3/15/2022,1:07:37
-78.6522048,42.7917632,3/15/2022,1:58:48
-78.651872,42.7916512,3/15/2022,4:58:47
-78.644608,42.7934848,3/15/2022,7:58:09
-78.6381824,42.7965056,3/15/2022,10:48:33
-78.6386944,42.7972032,3/15/2022,10:58:01
-78.6400704,42.7974944,3/15/2022,11:07:24
-78.640032,42.7969248,3/15/2022,11:17:24
-78.6389696,42.7968224,3/15/2022,11:27:24
-78.6390848,42.7965408,3/15/2022,11:37:23
-78.638656,42.7963552,3/15/2022,11:47:23
-78.6399552,42.793856,3/15/2022,11:57:23
-78.6451136,42.794544,3/15/2022,12:07:23
-78.645216,42.7936224,3/15/2022,12:17:23
-78.647232,42.7927712,3/15/2022,12:27:23
-78.6470592,42.7929472,3/15/2022,12:27:45
-78.6469824,42.7928032,3/15/2022,12:28:01
-78.6469056,42.7926208,3/15/2022,12:28:21
-78.6467456,42.7933312,3/15/2022,12:37:23
-78.6464,42.7929888,3/15/2022,12:47:29
-78.648864,42.7978976,3/15/2022,12:57:24
-78.651008,42.7997216,3/15/2022,13:07:39
-78.6508096,42.8010336,3/15/2022,13:17:24
-78.6493504,42.8036224,3/15/2022,13:27:25
-78.6499072,42.8026464,3/15/2022,13:37:23
-78.653376,42.801104,3/15/2022,13:47:23
-78.651712,42.8003968,3/15/2022,13:57:25
-78.6516672,42.8002624,3/15/2022,14:08:49
-78.6517312,42.8003744,3/15/2022,14:17:49
-78.6516672,42.8002432,3/15/2022,14:27:25
-78.6516736,42.8003168,3/15/2022,14:37:50
-78.6516928,42.8003744,3/15/2022,14:47:21
-78.6516864,42.8003456,3/15/2022,14:57:28
-78.6516352,42.8003872,3/15/2022,15:07:25
-78.6516672,42.8001888,3/15/2022,15:17:23
-78.6517056,42.8002848,3/15/2022,15:27:22
-78.6516096,42.800176,3/15/2022,15:37:23
-78.6516672,42.8004288,3/15/2022,15:47:22
-78.6516864,42.8003552,3/15/2022,15:57:23
-78.6517632,42.8004576,3/15/2022,16:07:39
-78.6543104,42.8002464,3/15/2022,16:17:20
-78.6552,42.799568,3/15/2022,16:27:28
-78.654272,42.7992256,3/15/2022,16:37:31
-78.6559936,42.7971168,3/15/2022,16:47:39
-78.655808,42.797216,3/15/2022,16:57:21
-78.6542336,42.7965728,3/15/2022,17:07:31
-78.6542528,42.796624,3/15/2022,17:17:22
-78.6536192,42.796448,3/15/2022,17:27:24
-78.6536192,42.7964032,3/15/2022,17:37:49
-78.6538112,42.796528,3/15/2022,17:47:49
-78.6537216,42.7965056,3/15/2022,17:57:21
-78.654016,42.7964832,3/15/2022,18:07:39
-78.6537472,42.7964256,3/15/2022,18:17:20
-78.6538752,42.7963616,3/15/2022,18:27:30
-78.6540224,42.7965024,3/15/2022,18:37:20
-78.654016,42.7965408,3/15/2022,18:47:20
-78.6540096,42.796512,3/15/2022,18:57:22
-78.6540608,42.7965696,3/15/2022,19:07:21
-78.6538176,42.7964096,3/15/2022,19:17:20
-78.6539008,42.7964448,3/15/2022,19:27:30
-78.6537984,42.7965312,3/15/2022,19:37:39
-78.6538752,42.7965024,3/15/2022,19:47:26
-78.6538304,42.7966912,3/15/2022,19:57:55
-78.6537728,42.7963904,3/15/2022,20:07:21
-78.6538752,42.7965472,3/15/2022,20:17:25
-78.6538752,42.7964576,3/15/2022,20:27:24
-78.6538112,42.7965216,3/15/2022,20:37:22
-78.6535744,42.796528,3/15/2022,20:47:27
-78.6545472,42.796304,3/15/2022,20:57:38
-78.653696,42.7966048,3/15/2022,21:07:49
-78.6538304,42.7965568,3/15/2022,21:18:25
-78.6537216,42.7965728,3/15/2022,22:58:02
-78.6536768,42.796544,3/16/2022,1:58:25
-78.6538368,42.796576,3/16/2022,4:58:00
-78.647008,42.7944384,3/16/2022,7:57:55
-78.651552,42.8003168,3/16/2022,10:58:19
-78.6524224,42.7997376,3/16/2022,12:27:30
-78.6524352,42.7998112,3/16/2022,12:37:39
-78.6523584,42.799664,3/16/2022,12:47:27
-78.6520256,42.799424,3/16/2022,12:57:27
-78.6523072,42.79952,3/16/2022,13:07:25
-78.6523392,42.7994688,3/16/2022,13:17:28
-78.65184,42.7991296,3/16/2022,13:27:25
-78.6535744,42.7997024,3/16/2022,13:37:26
-78.6522368,42.7996448,3/16/2022,13:47:26
-78.6523968,42.7996384,3/16/2022,13:57:26
-78.6529856,42.7995744,3/16/2022,14:08:33
-78.6549248,42.7997472,3/16/2022,14:17:25
-78.6550592,42.8000064,3/16/2022,14:27:28
-78.6548992,42.79968,3/16/2022,14:37:27
-78.6550528,42.797616,3/16/2022,14:47:26
-78.6555712,42.7976608,3/16/2022,14:58:19
-78.65552,42.7976672,3/16/2022,15:07:23
-78.6556672,42.7978016,3/16/2022,15:17:23
-78.6557824,42.7978624,3/16/2022,15:27:23
-78.657216,42.7976992,3/16/2022,15:27:42
-78.6569536,42.797152,3/16/2022,15:28:02
-78.6580736,42.796864,3/16/2022,15:28:23
-78.6584384,42.7970688,3/16/2022,15:28:41
-78.6577664,42.7968608,3/16/2022,15:29:02
-78.6577664,42.7966336,3/16/2022,15:29:21
-78.6572672,42.796576,3/16/2022,15:29:43
-78.6572864,42.7965024,3/16/2022,15:30:02
-78.6557696,42.7969472,3/16/2022,15:30:22
-78.6558464,42.7970272,3/16/2022,15:30:41
-78.655776,42.7969088,3/16/2022,15:31:02
-78.6555072,42.7972032,3/16/2022,15:37:24
-78.6560192,42.7969312,3/16/2022,15:47:24
-78.6560896,42.7965248,3/16/2022,15:57:24
-78.6560064,42.7970624,3/16/2022,16:07:25
